"","User_id","Age_yrs","Ethnicity","File.Name","User_task","id","Image.Size","File.Type","ISO","Light.Value","Megapixels","Aperture.Value","Brightness.Value","Exposure.Time","Sensing.Method","Shutter.Speed.Value","White.Balance","Camera.Model.Name","ExifTool.Version.Number","User_task_2","User_cam_utilization_rate","ASQ.reliabiltiy","CSUQ.satisfaction.reliabiltiy","Age","Age_yrs2","User_cam_utilization_rate2"
"2641","User_764","(>=18 or <=65)","Brown","User_764.jpg","image_scan",764," 4160x3120"," JPEG",50," 6.3"," 6.2"," 2.2"," 5.32"," 1/325"," One-chip color area"," 1/325"," Auto"," LM-X220"," 12.29","existing_camera_location",151,0.798,0.788,37,"(>=18 or <=65)",0.3775
"2651","User_765","(>=18 or <=65)","Black","User_765.jpg","image_no_scan",765," 4160x3120"," JPEG",50," 6.3"," 6.2"," 2.2"," 5.33"," 1/336"," One-chip color area"," 1/336"," Auto"," LM-X220"," 12.29","new_camera_location",180,0.783,0.813,57,"(>=18 or <=65)",0.45
"2661","User_766","(>=18 or <=65)","Black","User_766.jpg","image_scan",766," 4160x3120"," JPEG",50," 6.3"," 6.2"," 2.2"," 5.35"," 1/336"," One-chip color area"," 1/336"," Auto"," LM-X220"," 12.29","existing_camera_location",158,0.774,0.83,39,"(>=18 or <=65)",0.395
"2671","User_767","(<18 or >65)","Black","User_767.jpg","image_no_scan",767," 4160x3120"," JPEG",50," 6.3"," 6.2"," 2.2"," 5.36"," 1/355"," One-chip color area"," 1/345"," Auto"," LM-X220"," 12.29","new_camera_location",200,0.682,0.73,59,"(>=18 or <=65)",0.5
"2681","User_768","(<18 or >65)","White","User_768.jpg","image_scan",768," 4160x3120"," JPEG",50," 6.3"," 6.2"," 2.2"," 5.44"," 1/365"," One-chip color area"," 1/355"," Auto"," LM-X220"," 12.29","existing_camera_location",171,0.875,0.796,66,"(<18 or >65)",0.4275
"2691","User_769","(<18 or >65)","Black","User_769.jpg","image_no_scan",769," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.49"," 1/389"," One-chip color area"," 1/365"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.701,0.786,22,"(>=18 or <=65)",0.3975
"2701","User_770","(<18 or >65)","White","User_770.jpg","image_scan",770," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.52"," 1/389"," One-chip color area"," 1/389"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.742,0.708,63,"(>=18 or <=65)",0.3925
"2712","User_771","(>=18 or <=65)","White","User_771.jpg","image_no_scan",771," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.52"," 1/40"," One-chip color area"," 1/389"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.714,0.756,41,"(>=18 or <=65)",0.405
"2721","User_772","(>=18 or <=65)","Black","User_772.jpg","image_scan",772," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.57"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",134,0.799,0.624,75,"(<18 or >65)",0.335
"2731","User_773","(>=18 or <=65)","White","User_773.jpg","image_no_scan",773," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.65"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",136,0.717,0.809,32,"(>=18 or <=65)",0.34
"2741","User_774","(>=18 or <=65)","Brown","User_774.jpg","image_scan",774," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.69"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.753,0.643,50,"(>=18 or <=65)",0.38
"2751","User_775","(>=18 or <=65)","White","User_775.jpg","image_no_scan",775," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.76"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",170,0.701,0.597,17,"(<18 or >65)",0.425
"2761","User_776","(>=18 or <=65)","White","User_776.jpg","image_scan",776," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.81"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.734,0.737,63,"(>=18 or <=65)",0.39
"2771","User_777","(<18 or >65)","Brown","User_777.jpg","image_no_scan",777," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.82"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.743,0.789,60,"(>=18 or <=65)",0.405
"2781","User_778","(>=18 or <=65)","White","User_778.jpg","image_scan",778," 4160x3120"," JPEG",50," 6.4"," 6.2"," 2.2"," 5.83"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.784,0.798,38,"(>=18 or <=65)",0.3575
"2791","User_779","(>=18 or <=65)","White","User_779.jpg","image_no_scan",779," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.84"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",183,0.756,0.858,60,"(>=18 or <=65)",0.4575
"2801","User_780","(>=18 or <=65)","Brown","User_780.jpg","image_scan",780," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.84"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",135,0.757,0.773,11,"(<18 or >65)",0.3375
"2812","User_781","(>=18 or <=65)","Black","User_781.jpg","image_no_scan",781," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.86"," 1/40"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.729,0.845,80,"(<18 or >65)",0.4125
"2821","User_782","(<18 or >65)","Brown","User_782.jpg","image_scan",782," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.9"," 1/400"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","existing_camera_location",161,0.809,0.757,77,"(<18 or >65)",0.4025
"2831","User_783","(>=18 or <=65)","Brown","User_783.jpg","image_no_scan",783," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.9"," 1/400"," One-chip color area"," 1/40"," Auto"," LM-X220"," 12.29","new_camera_location",176,0.739,0.775,57,"(>=18 or <=65)",0.44
"2841","User_784","(>=18 or <=65)","Black","User_784.jpg","image_scan",784," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 5.91"," 1/400"," One-chip color area"," 1/400"," Auto"," LM-X220"," 12.29","existing_camera_location",164,0.71,0.698,54,"(>=18 or <=65)",0.41
"2851","User_785","(<18 or >65)","Brown","User_785.jpg","image_no_scan",785," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.09"," 1/411"," One-chip color area"," 1/400"," Auto"," LM-X220"," 12.29","new_camera_location",177,0.831,0.704,15,"(<18 or >65)",0.4425
"2861","User_786","(<18 or >65)","Brown","User_786.jpg","image_scan",786," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.2"," 1/438"," One-chip color area"," 1/411"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.781,0.815,56,"(>=18 or <=65)",0.4175
"2871","User_787","(<18 or >65)","Black","User_787.jpg","image_no_scan",787," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.41"," 1/438"," One-chip color area"," 1/411"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.724,0.775,75,"(<18 or >65)",0.3975
"2881","User_788","(<18 or >65)","White","User_788.jpg","image_scan",788," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.47"," 1/438"," One-chip color area"," 1/438"," Auto"," LM-X220"," 12.29","existing_camera_location",169,0.84,0.778,16,"(<18 or >65)",0.4225
"2891","User_789","(>=18 or <=65)","Brown","User_789.jpg","image_no_scan",789," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.52"," 1/464"," One-chip color area"," 1/438"," Auto"," LM-X220"," 12.29","new_camera_location",186,0.772,0.717,65,"(<18 or >65)",0.465
"2901","User_790","(<18 or >65)","Brown","User_790.jpg","image_scan",790," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.58"," 1/464"," One-chip color area"," 1/452"," Auto"," LM-X220"," 12.29","existing_camera_location",120,0.917,0.746,52,"(>=18 or <=65)",0.3
"2912","User_791","(>=18 or <=65)","Black","User_791.jpg","image_no_scan",791," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.62"," 1/464"," One-chip color area"," 1/464"," Auto"," LM-X220"," 12.29","new_camera_location",151,0.716,0.816,81,"(<18 or >65)",0.3775
"2921","User_792","(>=18 or <=65)","Black","User_792.jpg","image_scan",792," 4160x3120"," JPEG",50," 6.6"," 6.2"," 2.2"," 6.62"," 1/480"," One-chip color area"," 1/464"," Auto"," LM-X220"," 12.29","existing_camera_location",142,0.8,0.829,26,"(>=18 or <=65)",0.355
"2931","User_793","(<18 or >65)","Black","User_793.jpg","image_no_scan",793," 4160x3120"," JPEG",50," 6.9"," 6.2"," 2.2"," 6.63"," 1/480"," One-chip color area"," 1/464"," Auto"," LM-X220"," 12.29","new_camera_location",146,0.841,0.768,65,"(<18 or >65)",0.365
"2941","User_794","(>=18 or <=65)","Brown","User_794.jpg","image_scan",794," 4160x3120"," JPEG",50," 6.9"," 6.2"," 2.2"," 6.63"," 1/480"," One-chip color area"," 1/480"," Auto"," LM-X220"," 12.29","existing_camera_location",155,0.766,0.645,49,"(>=18 or <=65)",0.3875
"2951","User_795","(>=18 or <=65)","White","User_795.jpg","image_no_scan",795," 4160x3120"," JPEG",50," 6.9"," 6.2"," 2.2"," 6.65"," 1/494"," One-chip color area"," 1/480"," Auto"," LM-X220"," 12.29","new_camera_location",185,0.711,0.876,74,"(<18 or >65)",0.4625
"2961","User_796","(>=18 or <=65)","Brown","User_796.jpg","image_scan",796," 4160x3120"," JPEG",50," 6.9"," 6.2"," 2.2"," 6.66"," 1/494"," One-chip color area"," 1/480"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.725,0.803,49,"(>=18 or <=65)",0.39
"2971","User_797","(<18 or >65)","White","User_797.jpg","image_no_scan",797," 4160x3120"," JPEG",50," 6.9"," 6.2"," 2.2"," 6.72"," 1/509"," One-chip color area"," 1/480"," Auto"," LM-X220"," 12.29","new_camera_location",135,0.681,0.873,21,"(>=18 or <=65)",0.3375
"2981","User_798","(<18 or >65)","Black","User_798.jpg","image_scan",798," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.81"," 1/525"," One-chip color area"," 1/494"," Auto"," LM-X220"," 12.29","existing_camera_location",169,0.745,0.799,59,"(>=18 or <=65)",0.4225
"2991","User_799","(>=18 or <=65)","White","User_799.jpg","image_no_scan",799," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.87"," 1/525"," One-chip color area"," 1/509"," Auto"," LM-X220"," 12.29","new_camera_location",179,0.775,0.792,68,"(<18 or >65)",0.4475
"3001","User_800","(<18 or >65)","Brown","User_800.jpg","image_scan",800," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.91"," 1/525"," One-chip color area"," 1/509"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.8,0.716,21,"(>=18 or <=65)",0.3575
"3012","User_801","(<18 or >65)","White","User_801.jpg","image_no_scan",801," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.91"," 1/539"," One-chip color area"," 1/525"," Auto"," LM-X220"," 12.29","new_camera_location",170,0.737,0.774,46,"(>=18 or <=65)",0.425
"3021","User_802","(<18 or >65)","White","User_802.jpg","image_scan",802," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.91"," 1/539"," One-chip color area"," 1/525"," Auto"," LM-X220"," 12.29","existing_camera_location",161,0.796,0.89,68,"(<18 or >65)",0.4025
"3031","User_803","(<18 or >65)","White","User_803.jpg","image_no_scan",803," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 6.96"," 1/539"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.843,0.726,59,"(>=18 or <=65)",0.42
"3041","User_804","(<18 or >65)","Brown","User_804.jpg","image_scan",804," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7"," 1/539"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","existing_camera_location",132,0.677,0.827,21,"(>=18 or <=65)",0.33
"3051","User_805","(>=18 or <=65)","Black","User_805.jpg","image_no_scan",805," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7"," 1/539"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","new_camera_location",180,0.681,0.762,75,"(<18 or >65)",0.45
"3061","User_806","(>=18 or <=65)","Black","User_806.jpg","image_scan",806," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.01"," 1/539"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","existing_camera_location",169,0.783,0.738,51,"(>=18 or <=65)",0.4225
"3071","User_807","(<18 or >65)","Black","User_807.jpg","image_no_scan",807," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.05"," 1/557"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","new_camera_location",150,0.773,0.777,68,"(<18 or >65)",0.375
"3081","User_808","(>=18 or <=65)","Brown","User_808.jpg","image_scan",808," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.13"," 1/557"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.797,0.759,75,"(<18 or >65)",0.425
"3091","User_809","(>=18 or <=65)","Black","User_809.jpg","image_no_scan",809," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/557"," One-chip color area"," 1/539"," Auto"," LM-X220"," 12.29","new_camera_location",153,0.577,0.901,74,"(<18 or >65)",0.3825
"3101","User_810","(<18 or >65)","White","User_810.jpg","image_scan",810," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/557"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",146,0.823,0.812,55,"(>=18 or <=65)",0.365
"3112","User_811","(<18 or >65)","Brown","User_811.jpg","image_no_scan",811," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/557"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","new_camera_location",167,0.729,0.715,17,"(<18 or >65)",0.4175
"3121","User_812","(>=18 or <=65)","Brown","User_812.jpg","image_scan",812," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.15"," 1/573"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",176,0.735,0.834,43,"(>=18 or <=65)",0.44
"3131","User_813","(>=18 or <=65)","White","User_813.jpg","image_no_scan",813," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.16"," 1/573"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","new_camera_location",161,0.757,0.819,29,"(>=18 or <=65)",0.4025
"3141","User_814","(>=18 or <=65)","White","User_814.jpg","image_scan",814," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/556"," Auto"," LM-X220"," 12.29","existing_camera_location",138,0.817,0.781,70,"(<18 or >65)",0.345
"3151","User_815","(<18 or >65)","Brown","User_815.jpg","image_no_scan",815," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.798,0.798,49,"(>=18 or <=65)",0.3975
"3161","User_816","(>=18 or <=65)","White","User_816.jpg","image_scan",816," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.2"," 1/589"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","existing_camera_location",158,0.834,0.78,17,"(<18 or >65)",0.395
"3171","User_817","(>=18 or <=65)","Black","User_817.jpg","image_no_scan",817," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.24"," 1/60"," One-chip color area"," 1/572"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.76,0.705,74,"(<18 or >65)",0.3975
"3181","User_818","(<18 or >65)","Black","User_818.jpg","image_scan",818," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.26"," 1/60"," One-chip color area"," 1/589"," Auto"," LM-X220"," 12.29","existing_camera_location",183,0.704,0.795,53,"(>=18 or <=65)",0.4575
"3191","User_819","(<18 or >65)","White","User_819.jpg","image_no_scan",819," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.28"," 1/60"," One-chip color area"," 1/589"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.798,0.747,58,"(>=18 or <=65)",0.4125
"3201","User_820","(<18 or >65)","Brown","User_820.jpg","image_scan",820," 4160x3120"," JPEG",50," 7.2"," 6.2"," 2.2"," 7.29"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",126,0.651,0.834,23,"(>=18 or <=65)",0.315
"3212","User_821","(<18 or >65)","Brown","User_821.jpg","image_no_scan",821," 4160x3120"," JPEG",50," 7.4"," 6.2"," 2.2"," 7.33"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.721,0.825,60,"(>=18 or <=65)",0.39
"3221","User_822","(<18 or >65)","Black","User_822.jpg","image_scan",822," 4160x3120"," JPEG",50," 7.4"," 6.2"," 2.2"," 7.33"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.758,0.881,57,"(>=18 or <=65)",0.37
"3231","User_823","(>=18 or <=65)","White","User_823.jpg","image_no_scan",823," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.34"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.796,0.751,35,"(>=18 or <=65)",0.4075
"3241","User_824","(>=18 or <=65)","Black","User_824.jpg","image_scan",824," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.34"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",155,0.816,0.695,59,"(>=18 or <=65)",0.3875
"3251","User_825","(>=18 or <=65)","White","User_825.jpg","image_no_scan",825," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.36"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",197,0.7,0.668,27,"(>=18 or <=65)",0.4925
"3261","User_826","(<18 or >65)","Black","User_826.jpg","image_scan",826," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.37"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",154,0.731,0.727,60,"(>=18 or <=65)",0.385
"3271","User_827","(<18 or >65)","Black","User_827.jpg","image_no_scan",827," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.37"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",130,0.757,0.832,16,"(<18 or >65)",0.325
"3281","User_828","(>=18 or <=65)","Brown","User_828.jpg","image_scan",828," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.38"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",147,0.73,0.736,21,"(>=18 or <=65)",0.3675
"3291","User_829","(<18 or >65)","White","User_829.jpg","image_no_scan",829," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.4"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",179,0.752,0.808,47,"(>=18 or <=65)",0.4475
"3301","User_830","(>=18 or <=65)","Brown","User_830.jpg","image_scan",830," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.41"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.823,0.744,52,"(>=18 or <=65)",0.4175
"3312","User_831","(<18 or >65)","Black","User_831.jpg","image_no_scan",831," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.42"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",134,0.727,0.91,59,"(>=18 or <=65)",0.335
"3321","User_832","(>=18 or <=65)","Black","User_832.jpg","image_scan",832," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.43"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",178,0.688,0.876,43,"(>=18 or <=65)",0.445
"3331","User_833","(<18 or >65)","Brown","User_833.jpg","image_no_scan",833," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.44"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",126,0.788,0.836,80,"(<18 or >65)",0.315
"3341","User_834","(<18 or >65)","Brown","User_834.jpg","image_scan",834," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.48"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",144,0.75,0.708,66,"(<18 or >65)",0.36
"3351","User_835","(<18 or >65)","Black","User_835.jpg","image_no_scan",835," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.49"," 1/60"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.716,0.719,55,"(>=18 or <=65)",0.385
"3361","User_836","(>=18 or <=65)","Black","User_836.jpg","image_scan",836," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.49"," 1/607"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","existing_camera_location",150,0.759,0.805,85,"(<18 or >65)",0.375
"3371","User_837","(<18 or >65)","Brown","User_837.jpg","image_no_scan",837," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.52"," 1/642"," One-chip color area"," 1/60"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.735,0.775,47,"(>=18 or <=65)",0.385
"3381","User_838","(>=18 or <=65)","Brown","User_838.jpg","image_scan",838," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.6"," 1/642"," One-chip color area"," 1/607"," Auto"," LM-X220"," 12.29","existing_camera_location",185,0.766,0.769,10,"(<18 or >65)",0.4625
"3391","User_839","(>=18 or <=65)","Black","User_839.jpg","image_no_scan",839," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.61"," 1/642"," One-chip color area"," 1/626"," Auto"," LM-X220"," 12.29","new_camera_location",174,0.776,0.754,69,"(<18 or >65)",0.435
"3401","User_840","(>=18 or <=65)","Brown","User_840.jpg","image_scan",840," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.61"," 1/663"," One-chip color area"," 1/626"," Auto"," LM-X220"," 12.29","existing_camera_location",174,0.766,0.813,15,"(<18 or >65)",0.435
"3412","User_841","(<18 or >65)","Brown","User_841.jpg","image_no_scan",841," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.66"," 1/686"," One-chip color area"," 1/642"," Auto"," LM-X220"," 12.29","new_camera_location",172,0.675,0.742,33,"(>=18 or <=65)",0.43
"3421","User_842","(<18 or >65)","Brown","User_842.jpg","image_scan",842," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.71"," 1/686"," One-chip color area"," 1/663"," Auto"," LM-X220"," 12.29","existing_camera_location",158,0.762,0.723,82,"(<18 or >65)",0.395
"3431","User_843","(>=18 or <=65)","White","User_843.jpg","image_no_scan",843," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.73"," 1/705"," One-chip color area"," 1/685"," Auto"," LM-X220"," 12.29","new_camera_location",147,0.848,0.771,73,"(<18 or >65)",0.3675
"3441","User_844","(<18 or >65)","White","User_844.jpg","image_scan",844," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.78"," 1/725"," One-chip color area"," 1/685"," Auto"," LM-X220"," 12.29","existing_camera_location",185,0.752,0.809,32,"(>=18 or <=65)",0.4625
"3451","User_845","(>=18 or <=65)","White","User_845.jpg","image_no_scan",845," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.83"," 1/746"," One-chip color area"," 1/725"," Auto"," LM-X220"," 12.29","new_camera_location",176,0.744,0.716,82,"(<18 or >65)",0.44
"3461","User_846","(>=18 or <=65)","Brown","User_846.jpg","image_scan",846," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.84"," 1/769"," One-chip color area"," 1/746"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.828,0.799,77,"(<18 or >65)",0.4175
"3471","User_847","(<18 or >65)","White","User_847.jpg","image_no_scan",847," 4160x3120"," JPEG",50," 8.2"," 6.2"," 2.2"," 7.88"," 1/769"," One-chip color area"," 1/769"," Auto"," LM-X220"," 12.29","new_camera_location",151,0.807,0.74,68,"(<18 or >65)",0.3775
"3481","User_848","(<18 or >65)","Brown","User_848.jpg","image_scan",848," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 7.99"," 1/840"," One-chip color area"," 1/793"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.736,0.881,62,"(>=18 or <=65)",0.38
"3491","User_849","(<18 or >65)","White","User_849.jpg","image_no_scan",849," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.29"," 1/9"," One-chip color area"," 1/839"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.7,0.736,13,"(<18 or >65)",0.385
"3501","User_850","(>=18 or <=65)","Black","User_850.jpg","image_scan",850," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.29"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",163,0.73,0.902,26,"(>=18 or <=65)",0.4075
"3512","User_851","(<18 or >65)","Brown","User_851.jpg","image_no_scan",851," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.44"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",164,0.868,0.806,84,"(<18 or >65)",0.41
"3521","User_852","(>=18 or <=65)","Brown","User_852.jpg","image_scan",852," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.45"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",150,0.776,0.729,51,"(>=18 or <=65)",0.375
"3531","User_853","(<18 or >65)","Black","User_853.jpg","image_no_scan",853," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.56"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",170,0.685,0.768,34,"(>=18 or <=65)",0.425
"3541","User_854","(>=18 or <=65)","Brown","User_854.jpg","image_scan",854," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.65"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",165,0.744,0.766,50,"(>=18 or <=65)",0.4125
"3551","User_855","(<18 or >65)","White","User_855.jpg","image_no_scan",855," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.77"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.801,0.821,30,"(>=18 or <=65)",0.39
"3561","User_856","(<18 or >65)","Black","User_856.jpg","image_scan",856," 4160x3120"," JPEG",50," 8.6"," 6.2"," 2.2"," 8.89"," 1/9"," One-chip color area"," 1/9"," Auto"," LM-X220"," 12.29","existing_camera_location",178,0.843,0.748,76,"(<18 or >65)",0.445
